# PPO-Bi detailed evaluation results (greedy inference)

[summary]
generated_at_utc: 2026-06-28T12:28:45+00:00
run_id: 9gj82ve1
checkpoint: runs/9gj82ve1/final_model.pt
global_step: 1001472
algorithm: PPO_BI
inference_mode: greedy
sampling_temperature: 1.0
reward: delta_seh
masking: r2_available
eval_r2_pool: train
r2_arch: lookup
starts_file: data/Bi/reactants_compact_test.pkl
num_start_molecules: 2000
start_offset: 0
total_starts: 2000
total_reactions: 5949
max_qed: 0.944
best_qed: 0.944
mean_delta_qed: -0.25506049999999997
avg_delta_qed: -0.25506049999999997
avg_num_reactions: 2.9745
max_episode_len: 4
positive_delta_fraction: 0.9955
negative_delta_fraction: 0.0025
zero_delta_fraction: 0.002
results_file: run_detailed_results/internal/ppo/4_steps/compact/4s_delta_seh_9gj82ve1_compact_results.txt
max_seh: 1.027742624282837
best_seh: 1.027742624282837
mean_delta_seh: 0.6329683447869793
avg_delta_seh: 0.6329683447869793

[trajectories]
path_id	start_smiles	final_smiles	initial_qed	final_qed	max_qed	delta_qed	num_reactions	stopped
892	3	Cc1cc(Br)ccc1C#CCC(O)C1CCNCC1	Suzuki_coupling	68	Cc1cc(-c2ccc3c(c2)CCO3)ccc1C#CCC(O)C1CCNCC1	0.819	0.429528	OB(O)c1ccc2c(c1)CCO2	REACT
892	4	Cc1cc(-c2ccc3c(c2)CCO3)ccc1C#CCC(O)C1CCNCC1	STOP	102	Cc1cc(-c2ccc3c(c2)CCO3)ccc1C#CCC(O)C1CCNCC1	0.819	0		STOP
893	0	CC(C)C(C)C(=O)O	START		CC(C)C(C)C(=O)O	0.591	0		START
893	1	CC(C)C(C)C(=O)O	Ketone_formation_R2	85	CC(C)C(C)C(=O)Cc1ccc(Br)cc1	0.811	0.23808	Brc1ccc(CI)cc1	REACT
893	2	CC(C)C(C)C(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	CC(C)C(C)C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	0.801	0.450383	OB(O)c1ccc2c(c1)CCO2	REACT
893	3	CC(C)C(C)C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	STOP	102	CC(C)C(C)C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	0.801	0		STOP
894	0	Cc1cnc(CC(N)CO)nc1	START		Cc1cnc(CC(N)CO)nc1	0.645	0		START
894	1	Cc1cnc(CC(N)CO)nc1	FGI_bromination	95	Cc1cnc(CC(N)CBr)nc1	0.789	0.000970393		REACT
894	2	Cc1cnc(CC(N)CBr)nc1	Alkyne_alkylation_R2	91	Cc1cnc(CC(N)CC#Cc2ccc(Br)cc2C)nc1	0.871	0.0517788	C#Cc1ccc(Br)cc1C	REACT
894	3	Cc1cnc(CC(N)CC#Cc2ccc(Br)cc2C)nc1	Suzuki_coupling	68	Cc1cnc(CC(N)CC#Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2C)nc1	0.377	0.274008	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
894	4	Cc1cnc(CC(N)CC#Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2C)nc1	Bischler-Indole	7	Cc1cnc(CC(N)CC#Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)cc2C)nc1	0.216	0.257804	O=C(CBr)c1ccc2c(c1)CCC2	REACT
894	5	Cc1cnc(CC(N)CC#Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)cc2C)nc1	STOP	102	Cc1cnc(CC(N)CC#Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)cc2C)nc1	0.216	0		STOP
895	0	CN1CCCC1CCC(=O)O	START		CN1CCCC1CCC(=O)O	0.663	0		START
895	1	CN1CCCC1CCC(=O)O	Ketone_formation_R2	85	CN1CCCC1CCC(=O)Cc1ccc(Br)cc1	0.83	0.153357	Brc1ccc(CI)cc1	REACT
895	2	CN1CCCC1CCC(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	CN1CCCC1CCC(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	0.614	0.201569	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
895	3	CN1CCCC1CCC(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	Bischler-Indole	7	CN1CCCC1CCC(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5cccc(Br)c5)cc43)c2)cc1	0.221	0.0634698	O=C(CBr)c1cccc(Br)c1	REACT
895	4	CN1CCCC1CCC(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5cccc(Br)c5)cc43)c2)cc1	Suzuki_coupling	68	CN1CCCC1CCC(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5cccc(-c6ccc7c(c6)OCC7)c5)cc43)c2)cc1	0.192	0.239399	OB(O)c1ccc2c(c1)OCC2	REACT
895	5	CN1CCCC1CCC(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5cccc(-c6ccc7c(c6)OCC7)c5)cc43)c2)cc1	STOP	102	CN1CCCC1CCC(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5cccc(-c6ccc7c(c6)OCC7)c5)cc43)c2)cc1	0.192	0		STOP
896	0	CC(C)(CN)C1CC1	START		CC(C)(CN)C1CC1	0.575	0		START
896	1	CC(C)(CN)C1CC1	Reductive_amination-Ketone_R2	65	CC(C)(CNCc1cc(Br)co1)C1CC1	0.886	0.31099	O=Cc1cc(Br)co1	REACT
896	2	CC(C)(CNCc1cc(Br)co1)C1CC1	Suzuki_coupling	68	CC(C)(CNCc1cc(-c2ccc3c(c2)CCO3)co1)C1CC1	0.858	0.440502	OB(O)c1ccc2c(c1)CCO2	REACT
896	3	CC(C)(CNCc1cc(-c2ccc3c(c2)CCO3)co1)C1CC1	STOP	102	CC(C)(CNCc1cc(-c2ccc3c(c2)CCO3)co1)C1CC1	0.858	0		STOP
897	0	COc1cc(F)cc(Br)c1	START		COc1cc(F)cc(Br)c1	0.684	0		START
897	1	COc1cc(F)cc(Br)c1	Suzuki_coupling	68	COc1cc(F)cc(-c2ccc3cc(N)ccc3c2)c1	0.705	0.326377	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
897	2	COc1cc(F)cc(-c2ccc3cc(N)ccc3c2)c1	Bischler-Indole	7	COc1cc(F)cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)c1	0.334	0.414194	O=C(CBr)c1ccc2c(c1)CCC2	REACT
897	3	COc1cc(F)cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)c1	STOP	102	COc1cc(F)cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)c1	0.334	0		STOP
898	0	COc1ccc(Br)cc1F	START		COc1ccc(Br)cc1F	0.684	0		START
898	1	COc1ccc(Br)cc1F	Suzuki_coupling	68	COc1ccc(-c2ccc3cc(N)ccc3c2)cc1F	0.705	0.307182	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
898	2	COc1ccc(-c2ccc3cc(N)ccc3c2)cc1F	Bischler-Indole	7	COc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1F	0.334	0.399801	O=C(CBr)c1ccc2c(c1)CCC2	REACT
898	3	COc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1F	STOP	102	COc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1F	0.334	0		STOP
899	0	Oc1cccc2cnoc12	START		Oc1cccc2cnoc12	0.595	0		START
899	1	Oc1cccc2cnoc12	FGI_bromination	95	Brc1cccc2cnoc12	0.65	0.0269522		REACT
899	2	Brc1cccc2cnoc12	Suzuki_coupling	68	Nc1ccc2cc(-c3cccc4cnoc34)ccc2c1	0.521	0.324611	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
899	3	Nc1ccc2cc(-c3cccc4cnoc34)ccc2c1	Bischler-Indole	7	Brc1cccc(-c2cc3cc4cc(-c5cccc6cnoc56)ccc4cc3[nH]2)c1	0.303	0.124443	O=C(CBr)c1cccc(Br)c1	REACT
899	4	Brc1cccc(-c2cc3cc4cc(-c5cccc6cnoc56)ccc4cc3[nH]2)c1	Suzuki_coupling	68	c1cc(-c2cc3cc4cc(-c5cccc6cnoc56)ccc4cc3[nH]2)cc(-c2cccc3c2CCO3)c1	0.277	0.271613	CC1(C)OB(c2cccc3c2CCO3)OC1(C)C	REACT
899	5	c1cc(-c2cc3cc4cc(-c5cccc6cnoc56)ccc4cc3[nH]2)cc(-c2cccc3c2CCO3)c1	STOP	102	c1cc(-c2cc3cc4cc(-c5cccc6cnoc56)ccc4cc3[nH]2)cc(-c2cccc3c2CCO3)c1	0.277	0		STOP
900	0	Cc1ccc(O)c(C=O)n1	START		Cc1ccc(O)c(C=O)n1	0.585	0		START
900	1	Cc1ccc(O)c(C=O)n1	FGI_bromination	95	Cc1ccc(Br)c(C=O)n1	0.648	0.00688756		REACT
900	2	Cc1ccc(Br)c(C=O)n1	Suzuki_coupling	68	Cc1ccc(-c2ccc3cc(N)ccc3c2)c(C=O)n1	0.567	0.304247	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
900	3	Cc1ccc(-c2ccc3cc(N)ccc3c2)c(C=O)n1	Bischler-Indole	7	Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5cccc(Br)c5)cc43)c2)c(C=O)n1	0.309	0.134936	O=C(CBr)c1cccc(Br)c1	REACT
900	4	Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5cccc(Br)c5)cc43)c2)c(C=O)n1	Suzuki_coupling	68	Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5cccc(-c6ccc7c(c6)CCO7)c5)cc43)c2)c(C=O)n1	0.262	0.289444	OB(O)c1ccc2c(c1)CCO2	REACT
900	5	Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5cccc(-c6ccc7c(c6)CCO7)c5)cc43)c2)c(C=O)n1	STOP	102	Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5cccc(-c6ccc7c(c6)CCO7)c5)cc43)c2)c(C=O)n1	0.262	0		STOP
901	0	N#CC(N)c1ccc(F)c(F)c1	START		N#CC(N)c1ccc(F)c(F)c1	0.69	0		START
901	1	N#CC(N)c1ccc(F)c(F)c1	Reductive_amination-Ketone_R2	65	N#CC(NCc1cc(Br)co1)c1ccc(F)c(F)c1	0.932	0.16757	O=Cc1cc(Br)co1	REACT
901	2	N#CC(NCc1cc(Br)co1)c1ccc(F)c(F)c1	Suzuki_coupling	68	N#CC(NCc1cc(-c2ccc3c(c2)CCO3)co1)c1ccc(F)c(F)c1	0.722	0.421997	OB(O)c1ccc2c(c1)CCO2	REACT
901	3	N#CC(NCc1cc(-c2ccc3c(c2)CCO3)co1)c1ccc(F)c(F)c1	STOP	102	N#CC(NCc1cc(-c2ccc3c(c2)CCO3)co1)c1ccc(F)c(F)c1	0.722	0		STOP
902	0	NCCc1cc(Cl)ccc1Br	START		NCCc1cc(Cl)ccc1Br	0.836	0		START
902	1	NCCc1cc(Cl)ccc1Br	Suzuki_coupling	68	NCCc1cc(Cl)ccc1-c1ccc2cc(N)ccc2c1	0.71	0.275631	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
902	2	NCCc1cc(Cl)ccc1-c1ccc2cc(N)ccc2c1	Bischler-Indole	7	NCCc1cc(Cl)ccc1-c1ccc2c(ccc3[nH]c(-c4cccc(Br)c4)cc32)c1	0.276	0.115844	O=C(CBr)c1cccc(Br)c1	REACT
902	3	NCCc1cc(Cl)ccc1-c1ccc2c(ccc3[nH]c(-c4cccc(Br)c4)cc32)c1	Suzuki_coupling	68	NCCc1cc(Cl)ccc1-c1ccc2c(ccc3[nH]c(-c4cccc(-c5ccc6c(c5)OCC6)c4)cc32)c1	0.242	0.260288	OB(O)c1ccc2c(c1)OCC2	REACT
902	4	NCCc1cc(Cl)ccc1-c1ccc2c(ccc3[nH]c(-c4cccc(-c5ccc6c(c5)OCC6)c4)cc32)c1	STOP	102	NCCc1cc(Cl)ccc1-c1ccc2c(ccc3[nH]c(-c4cccc(-c5ccc6c(c5)OCC6)c4)cc32)c1	0.242	0		STOP
903	0	Cc1nc(CO)[nH]c1C	START		Cc1nc(CO)[nH]c1C	0.576	0		START
903	1	Cc1nc(CO)[nH]c1C	FGI_bromination	95	Cc1nc(CBr)[nH]c1C	0.671	0.0113529		REACT
903	2	Cc1nc(CBr)[nH]c1C	Alkyne_alkylation_R2	91	Cc1cc(Br)ccc1C#CCc1nc(C)c(C)[nH]1	0.8	0.157086	C#Cc1ccc(Br)cc1C	REACT
903	3	Cc1cc(Br)ccc1C#CCc1nc(C)c(C)[nH]1	Suzuki_coupling	68	Cc1cc(-c2ccc3cc(N)ccc3c2)ccc1C#CCc1nc(C)c(C)[nH]1	0.372	0.293967	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
903	4	Cc1cc(-c2ccc3cc(N)ccc3c2)ccc1C#CCc1nc(C)c(C)[nH]1	Bischler-Indole	7	Cc1cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)ccc1C#CCc1nc(C)c(C)[nH]1	0.233	0.252104	O=C(CBr)c1ccc2c(c1)CCC2	REACT
903	5	Cc1cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)ccc1C#CCc1nc(C)c(C)[nH]1	STOP	102	Cc1cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)ccc1C#CCc1nc(C)c(C)[nH]1	0.233	0		STOP
904	0	O=C(O)C1CCC(Cl)CC1	START		O=C(O)C1CCC(Cl)CC1	0.598	0		START
904	1	O=C(O)C1CCC(Cl)CC1	Ketone_formation_R2	85	O=C(Cc1ccc(Br)cc1)C1CCC(Cl)CC1	0.758	0.178241	Brc1ccc(CI)cc1	REACT
904	2	O=C(Cc1ccc(Br)cc1)C1CCC(Cl)CC1	Suzuki_coupling	68	O=C(Cc1ccc(-c2ccc3c(c2)CCO3)cc1)C1CCC(Cl)CC1	0.705	0.439355	OB(O)c1ccc2c(c1)CCO2	REACT
904	3	O=C(Cc1ccc(-c2ccc3c(c2)CCO3)cc1)C1CCC(Cl)CC1	STOP	102	O=C(Cc1ccc(-c2ccc3c(c2)CCO3)cc1)C1CCC(Cl)CC1	0.705	0		STOP
905	0	O=C(O)C1CCSCN1	START		O=C(O)C1CCSCN1	0.553	0		START
905	1	O=C(O)C1CCSCN1	Ketone_formation_R2	85	O=C(Cc1ccc(Br)cc1)C1CCSCN1	0.93	0.188799	Brc1ccc(CI)cc1	REACT
905	2	O=C(Cc1ccc(Br)cc1)C1CCSCN1	Suzuki_coupling	68	Nc1ccc2cc(-c3ccc(CC(=O)C4CCSCN4)cc3)ccc2c1	0.681	0.237032	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
905	3	Nc1ccc2cc(-c3ccc(CC(=O)C4CCSCN4)cc3)ccc2c1	Bischler-Indole	7	O=C(Cc1ccc(-c2ccc3cc4[nH]c(-c5ccc6c(c5)CCC6)cc4cc3c2)cc1)C1CCSCN1	0.265	0.280713	O=C(CBr)c1ccc2c(c1)CCC2	REACT
905	4	O=C(Cc1ccc(-c2ccc3cc4[nH]c(-c5ccc6c(c5)CCC6)cc4cc3c2)cc1)C1CCSCN1	STOP	102	O=C(Cc1ccc(-c2ccc3cc4[nH]c(-c5ccc6c(c5)CCC6)cc4cc3c2)cc1)C1CCSCN1	0.265	0		STOP
906	0	Cc1ccc(O)cc1Cl	START		Cc1ccc(O)cc1Cl	0.59	0		START
906	1	Cc1ccc(O)cc1Cl	FGI_bromination	95	Cc1ccc(Br)cc1Cl	0.609	-0.00694492		REACT
906	2	Cc1ccc(Br)cc1Cl	Suzuki_coupling	68	Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1Cl	0.614	0.326463	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
906	3	Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1Cl	Bischler-Indole	7	Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1Cl	0.304	0.39409	O=C(CBr)c1ccc2c(c1)CCC2	REACT
906	4	Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1Cl	STOP	102	Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1Cl	0.304	0		STOP
907	0	Cc1ccnc(CN)c1	START		Cc1ccnc(CN)c1	0.599	0		START
907	1	Cc1ccnc(CN)c1	Reductive_amination-Ketone_R2	65	Cc1ccnc(CNCc2cc(Br)co2)c1	0.936	0.31561	O=Cc1cc(Br)co1	REACT
907	2	Cc1ccnc(CNCc2cc(Br)co2)c1	Suzuki_coupling	68	Cc1ccnc(CNCc2cc(-c3cccc(Br)c3F)co2)c1	0.694	0.133092	OB(O)c1cccc(Br)c1F	REACT
907	3	Cc1ccnc(CNCc2cc(-c3cccc(Br)c3F)co2)c1	Suzuki_coupling	68	Cc1ccnc(CNCc2cc(-c3cccc(-c4ccc5c(c4)CCO5)c3F)co2)c1	0.441	0.322655	OB(O)c1ccc2c(c1)CCO2	REACT
907	4	Cc1ccnc(CNCc2cc(-c3cccc(-c4ccc5c(c4)CCO5)c3F)co2)c1	STOP	102	Cc1ccnc(CNCc2cc(-c3cccc(-c4ccc5c(c4)CCO5)c3F)co2)c1	0.441	0		STOP
908	0	NCc1ccc(C(F)(F)F)cc1Cl	START		NCc1ccc(C(F)(F)F)cc1Cl	0.756	0		START
908	1	NCc1ccc(C(F)(F)F)cc1Cl	Reductive_amination-Ketone_R2	65	FC(F)(F)c1ccc(CNCc2cc(Br)co2)c(Cl)c1	0.821	0.276621	O=Cc1cc(Br)co1	REACT
908	2	FC(F)(F)c1ccc(CNCc2cc(Br)co2)c(Cl)c1	Suzuki_coupling	68	FC(F)(F)c1ccc(CNCc2cc(-c3ccc4c(c3)CCO4)co2)c(Cl)c1	0.576	0.333209	OB(O)c1ccc2c(c1)CCO2	REACT
908	3	FC(F)(F)c1ccc(CNCc2cc(-c3ccc4c(c3)CCO4)co2)c(Cl)c1	STOP	102	FC(F)(F)c1ccc(CNCc2cc(-c3ccc4c(c3)CCO4)co2)c(Cl)c1	0.576	0		STOP
909	0	Cc1ccc(Br)c(N)c1	START		Cc1ccc(Br)c(N)c1	0.618	0		START
909	1	Cc1ccc(Br)c(N)c1	Suzuki_coupling	68	Cc1ccc(-c2ccc3c(c2)CCO3)c(N)c1	0.756	0.690077	OB(O)c1ccc2c(c1)CCO2	REACT
909	2	Cc1ccc(-c2ccc3c(c2)CCO3)c(N)c1	STOP	102	Cc1ccc(-c2ccc3c(c2)CCO3)c(N)c1	0.756	0		STOP
910	0	Cc1ccc(N)c(Br)c1	START		Cc1ccc(N)c(Br)c1	0.618	0		START
910	1	Cc1ccc(N)c(Br)c1	Suzuki_coupling	68	Cc1ccc(N)c(-c2ccc3c(c2)CCO3)c1	0.756	0.64846	OB(O)c1ccc2c(c1)CCO2	REACT
910	2	Cc1ccc(N)c(-c2ccc3c(c2)CCO3)c1	STOP	102	Cc1ccc(N)c(-c2ccc3c(c2)CCO3)c1	0.756	0		STOP
911	0	O=C(c1ccc(Br)cc1Cl)C(F)(F)F	START		O=C(c1ccc(Br)cc1Cl)C(F)(F)F	0.717	0		START
911	1	O=C(c1ccc(Br)cc1Cl)C(F)(F)F	Suzuki_coupling	68	Nc1ccc2cc(-c3ccc(C(=O)C(F)(F)F)c(Cl)c3)ccc2c1	0.491	0.261567	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
911	2	Nc1ccc2cc(-c3ccc(C(=O)C(F)(F)F)c(Cl)c3)ccc2c1	Bischler-Indole	7	O=C(c1ccc(-c2ccc3cc4[nH]c(-c5cccc(Br)c5)cc4cc3c2)cc1Cl)C(F)(F)F	0.233	0.0820907	O=C(CBr)c1cccc(Br)c1	REACT
911	3	O=C(c1ccc(-c2ccc3cc4[nH]c(-c5cccc(Br)c5)cc4cc3c2)cc1Cl)C(F)(F)F	Suzuki_coupling	68	O=C(c1ccc(-c2ccc3cc4[nH]c(-c5cccc(-c6ccc7c(c6)OCC7)c5)cc4cc3c2)cc1Cl)C(F)(F)F	0.215	0.246154	OB(O)c1ccc2c(c1)OCC2	REACT
911	4	O=C(c1ccc(-c2ccc3cc4[nH]c(-c5cccc(-c6ccc7c(c6)OCC7)c5)cc4cc3c2)cc1Cl)C(F)(F)F	STOP	102	O=C(c1ccc(-c2ccc3cc4[nH]c(-c5cccc(-c6ccc7c(c6)OCC7)c5)cc4cc3c2)cc1Cl)C(F)(F)F	0.215	0		STOP
912	0	COc1cc(OC)c(C(C)=O)cc1Cl	START		COc1cc(OC)c(C(C)=O)cc1Cl	0.726	0		START
912	1	COc1cc(OC)c(C(C)=O)cc1Cl	Cross_Claissen_R2	59	COc1cc(OC)c(C(=O)CC(=O)Cc2ccc(O)cc2)cc1Cl	0.613	0.0243279	CC(C)(C)OC(=O)Cc1ccc(O)cc1	REACT
912	2	COc1cc(OC)c(C(=O)CC(=O)Cc2ccc(O)cc2)cc1Cl	FGI_bromination	95	COc1cc(OC)c(C(=O)CC(=O)Cc2ccc(Br)cc2)cc1Cl	0.497	0.00191247		REACT
912	3	COc1cc(OC)c(C(=O)CC(=O)Cc2ccc(Br)cc2)cc1Cl	Suzuki_coupling	68	COc1cc(OC)c(C(=O)CC(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)cc1Cl	0.189	0.183184	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
912	4	COc1cc(OC)c(C(=O)CC(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)cc1Cl	Bischler-Indole	7	COc1cc(OC)c(C(=O)CC(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6cccc(Br)c6)cc54)c3)cc2)cc1Cl	0.125	0.0726983	O=C(CBr)c1cccc(Br)c1	REACT
912	5	COc1cc(OC)c(C(=O)CC(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6cccc(Br)c6)cc54)c3)cc2)cc1Cl	STOP	102	COc1cc(OC)c(C(=O)CC(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6cccc(Br)c6)cc54)c3)cc2)cc1Cl	0.125	0		STOP
913	0	O=C(O)c1ccc(Br)cc1Cl	START		O=C(O)c1ccc(Br)cc1Cl	0.813	0		START
913	1	O=C(O)c1ccc(Br)cc1Cl	Suzuki_coupling	68	Nc1ccc2cc(-c3ccc(C(=O)O)c(Cl)c3)ccc2c1	0.687	0.298099	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
913	2	Nc1ccc2cc(-c3ccc(C(=O)O)c(Cl)c3)ccc2c1	Bischler-Indole	7	O=C(O)c1ccc(-c2ccc3cc4[nH]c(-c5cccc(Br)c5)cc4cc3c2)cc1Cl	0.279	0.0937601	O=C(CBr)c1cccc(Br)c1	REACT
913	3	O=C(O)c1ccc(-c2ccc3cc4[nH]c(-c5cccc(Br)c5)cc4cc3c2)cc1Cl	Suzuki_coupling	68	O=C(O)c1ccc(-c2ccc3cc4[nH]c(-c5cccc(-c6ccc7c(c6)OCC7)c5)cc4cc3c2)cc1Cl	0.247	0.262862	OB(O)c1ccc2c(c1)OCC2	REACT
913	4	O=C(O)c1ccc(-c2ccc3cc4[nH]c(-c5cccc(-c6ccc7c(c6)OCC7)c5)cc4cc3c2)cc1Cl	STOP	102	O=C(O)c1ccc(-c2ccc3cc4[nH]c(-c5cccc(-c6ccc7c(c6)OCC7)c5)cc4cc3c2)cc1Cl	0.247	0		STOP
914	0	CC(N)C(O)c1cccc(F)c1	START		CC(N)C(O)c1cccc(F)c1	0.699	0		START
914	1	CC(N)C(O)c1cccc(F)c1	Reductive_amination-Ketone_R2	65	CC(NCc1cc(Br)co1)C(O)c1cccc(F)c1	0.884	0.0782674	O=Cc1cc(Br)co1	REACT
914	2	CC(NCc1cc(Br)co1)C(O)c1cccc(F)c1	Suzuki_coupling	68	CC(NCc1cc(-c2ccc3c(c2)CCO3)co1)C(O)c1cccc(F)c1	0.685	0.43566	OB(O)c1ccc2c(c1)CCO2	REACT
914	3	CC(NCc1cc(-c2ccc3c(c2)CCO3)co1)C(O)c1cccc(F)c1	STOP	102	CC(NCc1cc(-c2ccc3c(c2)CCO3)co1)C(O)c1cccc(F)c1	0.685	0		STOP
915	0	OCCNC1CC2CCC1C2	START		OCCNC1CC2CCC1C2	0.63	0		START
915	1	OCCNC1CC2CCC1C2	FGI_bromination	95	BrCCNC1CC2CCC1C2	0.716	0.0239463		REACT
915	2	BrCCNC1CC2CCC1C2	Alkyne_alkylation_R2	91	Cc1cc(Br)ccc1C#CCCNC1CC2CCC1C2	0.644	-0.000297427	C#Cc1ccc(Br)cc1C	REACT
915	3	Cc1cc(Br)ccc1C#CCCNC1CC2CCC1C2	Suzuki_coupling	68	Cc1cc(-c2ccc3c(c2)CCO3)ccc1C#CCCNC1CC2CCC1C2	0.595	0.422262	CC1(C)OB(c2ccc3c(c2)CCO3)OC1(C)C	REACT
915	4	Cc1cc(-c2ccc3c(c2)CCO3)ccc1C#CCCNC1CC2CCC1C2	STOP	102	Cc1cc(-c2ccc3c(c2)CCO3)ccc1C#CCCNC1CC2CCC1C2	0.595	0		STOP
916	0	Oc1cc(Br)cnc1F	START		Oc1cc(Br)cnc1F	0.634	0		START
916	1	Oc1cc(Br)cnc1F	Suzuki_coupling	68	Nc1ccc2cc(-c3cnc(F)c(O)c3)ccc2c1	0.517	0.337042	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
916	2	Nc1ccc2cc(-c3cnc(F)c(O)c3)ccc2c1	Bischler-Indole	7	Oc1cc(-c2ccc3cc4[nH]c(-c5ccc6c(c5)CCC6)cc4cc3c2)cnc1F	0.341	0.410432	O=C(CBr)c1ccc2c(c1)CCC2	REACT
916	3	Oc1cc(-c2ccc3cc4[nH]c(-c5ccc6c(c5)CCC6)cc4cc3c2)cnc1F	STOP	102	Oc1cc(-c2ccc3cc4[nH]c(-c5ccc6c(c5)CCC6)cc4cc3c2)cnc1F	0.341	0		STOP
917	0	FCc1ccccc1Br	START		FCc1ccccc1Br	0.637	0		START
917	1	FCc1ccccc1Br	Suzuki_coupling	68	FCc1ccccc1-c1cccc(Br)c1F	0.747	0.214913	OB(O)c1cccc(Br)c1F	REACT
917	2	FCc1ccccc1-c1cccc(Br)c1F	Suzuki_coupling	68	FCc1ccccc1-c1cccc(-c2ccc3c(c2)CCO3)c1F	0.613	0.533183	CC1(C)OB(c2ccc3c(c2)CCO3)OC1(C)C	REACT
917	3	FCc1ccccc1-c1cccc(-c2ccc3c(c2)CCO3)c1F	STOP	102	FCc1ccccc1-c1cccc(-c2ccc3c(c2)CCO3)c1F	0.613	0		STOP
918	0	COCc1ccc(N)cc1Cl	START		COCc1ccc(N)cc1Cl	0.692	0		START
918	1	COCc1ccc(N)cc1Cl	Bischler-Indole	7	COCc1cc2cc(-c3cccc(Br)c3)[nH]c2cc1Cl	0.672	0.255722	O=C(CBr)c1cccc(Br)c1	REACT
